time,CH1
5.428,0.237183
5.432,0.229858
5.436,0.221863
5.44,0.213135
5.444,0.202637
5.448,0.189514
5.452,0.172424
5.456,0.151428
5.46,0.129456
5.464,0.108459
5.468,0.088623
5.472,0.0705566
5.476,0.0553589
5.48,0.0429688
5.484,0.0332642
5.488,0.0253296
5.492,0.0193481
5.496,0.0159302
5.5,0.0133667
5.504,0.0115356
5.508,0.00994873
5.512,0.00756836
5.516,0.00476074
5.52,0.00341797
5.524,0.0032959
5.528,0.00457764
5.532,0.00714111
5.536,0.00897217
5.54,0.0101318
5.544,0.00964355
5.548,0.00823975
5.552,0.00708008
5.556,0.00634766
5.56,0.0078125
5.564,0.00878906
5.568,0.00921631
5.572,0.00964355
5.576,0.010376
5.58,0.0119629
5.584,0.0139771
5.588,0.0148926
5.592,0.0147705
5.596,0.0139771
5.6,0.0140991
5.604,0.0153198
5.608,0.0172119
5.612,0.0189209
5.616,0.0187988
5.62,0.0178833
5.624,0.0177612
5.628,0.0184326
5.632,0.0203247
5.636,0.0222168
5.64,0.0228271
5.644,0.0230713
5.648,0.0227661
5.652,0.0217285
5.656,0.0214844
5.66,0.020752
5.664,0.0204468
5.668,0.0202637
5.672,0.0193481
5.676,0.0194092
5.68,0.0202026
5.684,0.0216064
5.688,0.0228271
5.692,0.0233154
5.696,0.0229492
5.7,0.0211182
5.704,0.0195312
5.708,0.019104
5.712,0.019165
5.716,0.0186768
5.72,0.0175781
5.724,0.0160522
5.728,0.0147095
5.732,0.0131836
5.736,0.012146
5.74,0.0113525
5.744,0.0108032
5.748,0.0111084
5.752,0.0119019
5.756,0.0128784
5.76,0.0131836
5.764,0.0133667
5.768,0.0133057
5.772,0.0131226
5.776,0.0142822
5.78,0.0136719
5.784,0.0124512
5.788,0.0117188
5.792,0.0108643
5.796,0.0109253
5.8,0.0108643
5.804,0.0100098
5.808,0.0088501
5.812,0.00830078
5.816,0.00823975
5.82,0.00830078
5.824,0.00854492
5.828,0.00939941
5.832,0.00909424
5.836,0.00805664
5.84,0.00622559
5.844,0.00476074
5.848,0.00366211
5.852,0.00341797
5.856,0.00372314
5.86,0.00439453
5.864,0.00585938
5.868,0.00732422
5.872,0.0078125
5.876,0.00616455
5.88,0.00317383
5.884,-0.000366211
5.888,-0.00305176
5.892,-0.00311279
5.896,-0.00152588
5.9,0.000732422
5.904,0.00231934
5.908,0.00231934
5.912,0.00140381
5.916,-0.000549316
5.92,-0.00256348
5.924,-0.00317383
5.928,-0.000976562
5.932,0.0020752
5.936,0.00415039
5.94,0.00402832
5.944,0.00280762
5.948,0.00140381
5.952,0.0010376
5.956,0.000732422
5.96,0.000671387
5.964,-6.10E-05
5.968,-0.000366211
5.972,-0.00012207
5.976,0.000610352
5.98,0.000854492
5.984,0.000854492
5.988,0.000488281
5.992,0.00109863
5.996,0.00158691
6,0.00177002
6.004,0.00146484
6.008,0.00146484
6.012,0.00140381
6.016,0.00109863
6.02,-0.000305176
6.024,-0.000732422
6.028,0.00012207
6.032,0.00201416
6.036,0.00421143
6.04,0.00506592
6.044,0.00408936
6.048,0.000305176
6.052,-0.00274658
6.056,-0.00378418
6.06,-0.00256348
6.064,0.00115967
6.068,0.00439453
6.072,0.00567627
6.076,0.00610352
6.08,0.0055542
6.084,0.00567627
6.088,0.00512695
6.092,0.00439453
6.096,0.00335693
6.1,0.00244141
6.104,0.00238037
6.108,0.00274658
6.112,0.00311279
6.116,0.00341797
6.12,0.00372314
6.124,0.00445557
6.128,0.00561523
6.132,0.00622559
6.136,0.00567627
6.14,0.00457764
6.144,0.00335693
6.148,0.00292969
6.152,0.00274658
6.156,0.00256348
6.16,0.00372314
6.164,0.00457764
6.168,0.00506592
6.172,0.00488281
6.176,0.00439453
6.18,0.00378418
6.184,0.00408936
6.188,0.00421143
6.192,0.00457764
6.196,0.00463867
6.2,0.00378418
6.204,0.00274658
6.208,0.00231934
6.212,0.00262451
6.216,0.003479
6.22,0.00445557
6.224,0.00537109
6.228,0.00592041
6.232,0.00512695
6.236,0.00378418
6.24,0.0022583
6.244,0.00177002
6.248,0.00231934
6.252,0.00378418
6.256,0.00494385
6.26,0.00561523
6.264,0.0057373
6.268,0.00494385
6.272,0.00372314
6.276,0.00311279
6.28,0.00354004
6.284,0.0043335
6.288,0.00506592
6.292,0.00616455
6.296,0.00592041
6.3,0.00518799
6.304,0.00476074
6.308,0.00457764
6.312,0.00512695
6.316,0.00549316
6.32,0.00543213
6.324,0.00561523
6.328,0.00537109
6.332,0.00457764
6.336,0.00408936
6.34,0.00354004
6.344,0.00372314
6.348,0.00402832
6.352,0.00372314
6.356,0.00366211
6.36,0.00366211
6.364,0.00390625
6.368,0.00469971
6.372,0.00488281
6.376,0.00537109
6.38,0.00500488
6.384,0.00299072
6.388,0.00177002
6.392,0.00128174
6.396,0.00299072
6.4,0.00592041
6.404,0.00689697
6.408,0.00598145
6.412,0.00372314
6.416,0.00170898
6.42,0.0010376
6.424,0.00152588
6.428,0.0020752
6.432,0.0022583
6.436,0.00164795
6.44,0.00146484
6.444,0.00177002
6.448,0.00146484
6.452,0.00146484
6.456,0.0010376
6.46,0.000732422
6.464,6.10E-05
6.468,-0.000183105
6.472,-0.00146484
6.476,-0.00238037
6.48,-0.00231934
6.484,-0.00158691
6.488,-0.000183105
6.492,0.000671387
6.496,0.00140381
6.5,0.00134277
6.504,0.000976562
6.508,0.0010376
6.512,0.00140381
6.516,0.00152588
6.52,0.0012207
6.524,0.000183105
6.528,-0.00146484
6.532,-0.00354004
6.536,-0.00524902
6.54,-0.00561523
6.544,-0.00469971
6.548,-0.00280762
6.552,-0.00152588
6.556,-0.0010376
6.56,-0.000549316
6.564,-0.000732422
6.568,6.10E-05
6.572,0.00152588
6.576,0.00372314
6.58,0.00689697
6.584,0.0114136
6.588,0.0160522
6.592,0.0214844
6.596,0.0283813
6.6,0.0352173
6.604,0.0426025
6.608,0.0487061
6.612,0.0537109
6.616,0.0564575
6.62,0.0564575
6.624,0.0544434
6.628,0.0509644
6.632,0.0473633
6.636,0.0440674
6.64,0.0405273
6.644,0.0361328
6.648,0.0280762
6.652,0.0168457
6.656,0.0043335
6.66,-0.00598145
6.664,-0.0130005
6.668,-0.0152588
6.672,-0.0153198
6.676,-0.0150146
6.68,-0.0147705
6.684,-0.0161133
6.688,-0.0175781
6.692,-0.0176392
6.696,-0.0171509
6.7,-0.0158691
6.704,-0.0151367
6.708,-0.0154419
6.712,-0.0164795
6.716,-0.0177002
6.72,-0.0189209
6.724,-0.0194702
6.728,-0.0211792
6.732,-0.024292
6.736,-0.0223389
6.74,-0.00701904
6.744,0.0321045
6.748,0.0998535
6.752,0.192993
6.756,0.302795
6.76,0.414917
6.764,0.502991
6.768,0.531616
6.772,0.480713
6.776,0.349487
6.78,0.176941
6.784,0.0170288
6.788,-0.0913696
6.792,-0.131897
6.796,-0.11908
6.8,-0.0773315
6.804,-0.0305786
6.808,0.00579834
6.812,0.0237427
6.816,0.0253296
6.82,0.0175781
6.824,0.00848389
6.828,0.00213623
6.832,-0.00152588
6.836,-0.00305176
6.84,-0.00305176
6.844,-0.000305176
6.848,0.00354004
6.852,0.00714111
6.856,0.00939941
6.86,0.00939941
6.864,0.00866699
6.868,0.00878906
6.872,0.00854492
6.876,0.00964355
6.88,0.0113525
6.884,0.0140381
6.888,0.0161133
6.892,0.0187988
6.896,0.0209961
6.9,0.0218506
6.904,0.0223999
6.908,0.0227051
6.912,0.0236816
6.916,0.0247192
6.92,0.0259399
6.924,0.0280151
6.928,0.031189
6.932,0.034729
6.936,0.0385742
6.94,0.0410767
6.944,0.0435791
6.948,0.0472412
6.952,0.052063
6.956,0.0579834
6.96,0.0641479
6.964,0.0688477
6.968,0.0725708
6.972,0.0761108
6.976,0.0807495
6.98,0.0871582
6.984,0.0943604
6.988,0.103333
6.992,0.113159
6.996,0.124023
7,0.134705
7.004,0.144043
7.008,0.152344
7.012,0.160217
7.016,0.168213
7.02,0.177246
7.024,0.186951
7.028,0.196106
7.032,0.203308
7.036,0.207275
7.04,0.209106
7.044,0.208435
7.048,0.206299
7.052,0.201294
7.056,0.194458
7.06,0.185669
7.064,0.173645
7.068,0.159302
7.072,0.142456
7.076,0.124207
7.08,0.105774
7.084,0.0861816
7.088,0.0664062
7.092,0.0463867
7.096,0.0284424
7.1,0.0130615
7.104,0.000915527
7.108,-0.00811768
7.112,-0.0145874
7.116,-0.0201416
7.12,-0.0253906
7.124,-0.0307007
7.128,-0.0344238
7.132,-0.0367432
7.136,-0.038269
7.14,-0.038269
7.144,-0.038269
7.148,-0.038269
7.152,-0.038208
7.156,-0.0377808
7.16,-0.0370483
7.164,-0.0371094
7.168,-0.0377808
7.172,-0.0385742
7.176,-0.0388794
7.18,-0.0388794
7.184,-0.038147
7.188,-0.0385132
7.192,-0.0390015
7.196,-0.0385132
7.2,-0.0379639
7.204,-0.0363159
7.208,-0.0322876
7.212,-0.0299072
7.216,-0.0283813
7.22,-0.0283203
7.224,-0.0294189
7.228,-0.0309448
7.232,-0.0326538
7.236,-0.0343018
7.24,-0.0352783
7.244,-0.0352173
7.248,-0.0341187
7.252,-0.0331421
7.256,-0.0322266
7.26,-0.031189
7.264,-0.0300903
7.268,-0.0298462
7.272,-0.0307617
7.276,-0.0311279
7.28,-0.0307617
7.284,-0.0296021
7.288,-0.0278931
7.292,-0.0263672
7.296,-0.0255127
7.3,-0.0267334
7.304,-0.029541
7.308,-0.0319824
7.312,-0.0341797
7.316,-0.0344849
7.32,-0.0328979
7.324,-0.0310669
7.328,-0.0291138
7.332,-0.0281372
7.336,-0.0282593
7.34,-0.0288086
7.344,-0.0300903
7.348,-0.0316772
7.352,-0.03302
7.356,-0.0335083
7.36,-0.0331421
7.364,-0.0321045
7.368,-0.0327148
7.372,-0.0342407
7.376,-0.0352783
7.38,-0.0357666
7.384,-0.0358276
7.388,-0.0368652
7.392,-0.0377808
7.396,-0.0391235
7.4,-0.0397949
7.404,-0.039856
7.408,-0.0406494
7.412,-0.0424194
7.416,-0.0435791
7.42,-0.043396
7.424,-0.041626
7.428,-0.0388794
7.432,-0.0377808
7.436,-0.0385742
7.44,-0.0405273
7.444,-0.0424194
7.448,-0.0439453
7.452,-0.0462036
7.456,-0.0480347
7.46,-0.0489502
7.464,-0.0491333
7.468,-0.0481567
7.472,-0.0475464
7.476,-0.0473633
7.48,-0.0473633
7.484,-0.0487061
7.488,-0.050293
7.492,-0.0517578
7.496,-0.0532227
7.5,-0.0532227
7.504,-0.0527954
7.508,-0.0522461
7.512,-0.0510864
7.516,-0.050293
7.52,-0.0507812
7.524,-0.0509033
7.528,-0.0509644
7.532,-0.0510254
7.536,-0.0512085
7.54,-0.052124
7.544,-0.0534058
7.548,-0.0548096
7.552,-0.0546265
7.556,-0.0539551
7.56,-0.0542603
7.564,-0.0549316
7.568,-0.0557861
7.572,-0.0561523
7.576,-0.0548706
7.58,-0.0541992
7.584,-0.0551147
7.588,-0.057312
7.592,-0.0591431
7.596,-0.0588989
7.6,-0.0574951
7.604,-0.0552979
7.608,-0.0529175
7.612,-0.0516968
7.616,-0.0516968
7.62,-0.052002
7.624,-0.0533447
7.628,-0.0545654
7.632,-0.055481
7.636,-0.0563965
7.64,-0.0570068
7.644,-0.0568848
7.648,-0.0567017
7.652,-0.0567627
7.656,-0.0566406
7.66,-0.0565796
7.664,-0.0563354
7.668,-0.055603
7.672,-0.055542
7.676,-0.0553589
7.68,-0.0551758
7.684,-0.0546265
7.688,-0.0541992
7.692,-0.0529175
7.696,-0.0523071
7.7,-0.0532227
7.704,-0.0560303
7.708,-0.0579834
7.712,-0.0603638
7.716,-0.0601196
7.72,-0.0578003
7.724,-0.0546875
7.728,-0.0519409
7.732,-0.0501709
7.736,-0.050415
7.74,-0.052002
7.744,-0.0542603
7.748,-0.0563354
7.752,-0.0576782
7.756,-0.0569458
7.76,-0.055481
7.764,-0.0532227
7.768,-0.0516968
7.772,-0.0523071
7.776,-0.0539551
7.78,-0.0559692
7.784,-0.0574951
7.788,-0.0584717
7.792,-0.0577393
7.796,-0.0558472
7.8,-0.0545654
7.804,-0.0539551
7.808,-0.0537109
7.812,-0.0531616
7.816,-0.0526733
7.82,-0.052002
7.824,-0.0526123
7.828,-0.0545044
7.832,-0.0563965
7.836,-0.0574341
7.84,-0.0568848
7.844,-0.0551758
7.848,-0.0537109
7.852,-0.0535278
7.856,-0.0549927
7.86,-0.0575562
7.864,-0.0602417
7.868,-0.0622559
7.872,-0.0629883
7.876,-0.0620117
7.88,-0.0601807
7.884,-0.0581665
7.888,-0.0578003
7.892,-0.0581055
7.896,-0.05896
7.9,-0.0602417
7.904,-0.0605469
7.908,-0.0591431
7.912,-0.057373
7.916,-0.0561523
7.92,-0.0560303
7.924,-0.0571899
7.928,-0.0605469
7.932,-0.0632324
7.936,-0.0637817
7.94,-0.0628662
7.944,-0.0608521
7.948,-0.0595703
7.952,-0.0598755
7.956,-0.0612183
7.96,-0.0611572
7.964,-0.0600586
7.968,-0.0592651
7.972,-0.0599976
7.976,-0.0611572
7.98,-0.0623779
7.984,-0.0622559
7.988,-0.0612793
7.992,-0.0599976
7.996,-0.059082
8,-0.059021
8.004,-0.0579224
8.008,-0.0549927
8.012,-0.0518188
8.016,-0.0476074
8.02,-0.0441895
8.024,-0.0410156
8.028,-0.0359497
8.032,-0.02948
8.036,-0.0221558
8.04,-0.0149536
8.044,-0.00933838
8.048,-0.0055542
8.052,-0.00439453
8.056,-0.00585938
8.06,-0.0101929
8.064,-0.0145874
8.068,-0.019104
8.072,-0.0223389
8.076,-0.026123
8.08,-0.0330811
8.084,-0.0460205
8.088,-0.0608521
8.092,-0.0735474
8.096,-0.0800171
8.1,-0.0792236
8.104,-0.074585
8.108,-0.0702515
8.112,-0.0697021
8.116,-0.0713501
8.12,-0.0748901
8.124,-0.076355
8.128,-0.074646
8.132,-0.0730591
8.136,-0.0726929
8.14,-0.0742188
8.144,-0.0760498
8.148,-0.0761108
8.152,-0.074707
8.156,-0.0728149
8.16,-0.0721436
8.164,-0.0725708
8.168,-0.0739136
8.172,-0.0697021
8.176,-0.0518188
8.18,-0.0135498
8.184,0.0482788
8.188,0.130676
8.192,0.226135
8.196,0.318115
8.2,0.375427
8.204,0.369568
8.208,0.2901
8.212,0.149475
8.216,-0.00549316
8.22,-0.129883
8.224,-0.197693
8.228,-0.207581
8.232,-0.178345
8.236,-0.132263
8.24,-0.0871582
8.244,-0.0524902
8.248,-0.0333862
8.252,-0.0286255
8.256,-0.0324707
8.26,-0.0391235
8.264,-0.0446167
8.268,-0.0473022
8.272,-0.0470581
8.276,-0.0452881
8.28,-0.0427246
8.284,-0.0400391
8.288,-0.0384521
8.292,-0.036438
8.296,-0.0341187
8.3,-0.0322876
8.304,-0.0311279
8.308,-0.0300903
8.312,-0.0286255
8.316,-0.0268555
8.32,-0.0247192
8.324,-0.0228882
8.328,-0.0206909
8.332,-0.019043
8.336,-0.0164795
8.34,-0.0146484
8.344,-0.0133057
8.348,-0.012207
8.352,-0.0109863
8.356,-0.00927734
8.36,-0.00628662
8.364,-0.00134277
8.368,0.00378418
8.372,0.00793457
8.376,0.0112305
8.38,0.0136719
8.384,0.0159302
8.388,0.0202637
8.392,0.0262451
8.396,0.0328369
8.4,0.0397339
8.404,0.0456543
8.408,0.0525513
8.412,0.0586548
8.416,0.0656738
8.42,0.072937
8.424,0.0808716
8.428,0.0891724
8.432,0.0978394
8.436,0.106506
8.44,0.11676
8.444,0.128113
8.448,0.140198
8.452,0.151978
8.456,0.160828
8.46,0.167664
8.464,0.172791
8.468,0.17804
8.472,0.1828
8.476,0.186707
8.48,0.188354
8.484,0.185974
8.488,0.179688
8.492,0.170471
8.496,0.15918
8.5,0.144958
8.504,0.127136
8.508,0.106934
8.512,0.085022
8.516,0.0615234
8.52,0.0379028
8.524,0.0157471
8.528,-0.00408936
8.532,-0.0198364
8.536,-0.0319214
8.54,-0.041687
8.544,-0.0502319
8.548,-0.0575562
8.552,-0.0636597
8.556,-0.0682983
8.56,-0.0704956
8.564,-0.0712891
8.568,-0.0720825
8.572,-0.0723877
8.576,-0.0736694
8.58,-0.0761719
8.584,-0.0794067
8.588,-0.0811768
8.592,-0.0803223
8.596,-0.0773926
8.6,-0.0742188
8.604,-0.0721436
8.608,-0.0716553
8.612,-0.0726929
8.616,-0.0735474
8.62,-0.0739136
8.624,-0.0731812
8.628,-0.0719604
8.632,-0.0707397
8.636,-0.0699463
8.64,-0.0699463
8.644,-0.0704956
8.648,-0.0715942
8.652,-0.0717163
8.656,-0.0715942
8.66,-0.0698853
8.664,-0.0673828
8.668,-0.0661011
8.672,-0.0668945
8.676,-0.0686646
8.68,-0.069397
8.684,-0.0687866
8.688,-0.0665283
8.692,-0.0631104
8.696,-0.0604248
8.7,-0.0588989
8.704,-0.0593262
8.708,-0.0603638
8.712,-0.0617065
8.716,-0.0629272
8.72,-0.0635986
8.724,-0.0628662
8.728,-0.0610962
8.732,-0.0587769
8.736,-0.0568848
8.74,-0.0558472
8.744,-0.0567627
8.748,-0.05896
8.752,-0.0609131
8.756,-0.062439
8.76,-0.0617065
8.764,-0.0598145
8.768,-0.0574341
8.772,-0.0559082
8.776,-0.0554199
8.78,-0.0552368
8.784,-0.0565186
8.788,-0.0571289
8.792,-0.0578613
8.796,-0.0587769
8.8,-0.0600586
8.804,-0.0612183
8.808,-0.0613403
8.812,-0.0606689
8.816,-0.0596924
8.82,-0.0597534
8.824,-0.0623169
8.828,-0.0643311
8.832,-0.0641479
8.836,-0.0615845
8.84,-0.0586548
8.844,-0.0570679
8.848,-0.0574951
8.852,-0.0597534
8.856,-0.0615845
8.86,-0.0621338
8.864,-0.0621948
8.868,-0.0619507
8.872,-0.0622559
8.876,-0.0622559
8.88,-0.0614624
8.884,-0.0618286
8.888,-0.0636597
8.892,-0.0662231
8.896,-0.0689697
8.9,-0.0701294
8.904,-0.0700073
8.908,-0.0684204
8.912,-0.067627
8.916,-0.0686646
8.92,-0.0697632
8.924,-0.0709229
8.928,-0.0706177
8.932,-0.0681763
8.936,-0.0657349
8.94,-0.0653076
8.944,-0.0656738
8.948,-0.0670776
8.952,-0.0686035
8.956,-0.0689697
8.96,-0.0685425
8.964,-0.0669556
8.968,-0.0656128
8.972,-0.0650024
8.976,-0.0653076
8.98,-0.0668335
8.984,-0.0682983
8.988,-0.0685425
8.992,-0.0678711
8.996,-0.0662231
9,-0.0650635
9.004,-0.0650635
9.008,-0.0647583
9.012,-0.0643311
9.016,-0.0634766
9.02,-0.0622559
9.024,-0.0605469
9.028,-0.0599976
9.032,-0.0603638
9.036,-0.0614624
9.04,-0.0632324
9.044,-0.0651245
9.048,-0.0658569
9.052,-0.0646973
9.056,-0.0628052
9.06,-0.0599976
9.064,-0.057312
9.068,-0.057251
9.072,-0.0578613
9.076,-0.0579224
9.08,-0.0563965
9.084,-0.0544434
9.088,-0.0530396
9.092,-0.0531006
9.096,-0.0544434
9.1,-0.055542
9.104,-0.0559082
9.108,-0.055542
9.112,-0.0550537
9.116,-0.0546875
9.12,-0.0537109
9.124,-0.0523682
9.128,-0.050415
9.132,-0.0491943
9.136,-0.0493774
9.14,-0.050354
9.144,-0.0508423
9.148,-0.0509644
9.152,-0.0496826
9.156,-0.0487061
9.16,-0.0477905
9.164,-0.0466309
9.168,-0.0457153
9.172,-0.0444946
9.176,-0.0429688
9.18,-0.0418701
9.184,-0.0411987
9.188,-0.0394287
9.192,-0.0360718
9.196,-0.0304565
9.2,-0.0241089
9.204,-0.0183105
9.208,-0.0116577
9.212,-0.00500488
9.216,0.00146484
9.22,0.00750732
9.224,0.0120239
9.228,0.0137939
9.232,0.0125732
9.236,0.0098877
9.24,0.0055542
9.244,0.00177002
9.248,-0.000183105
9.252,-0.00195312
9.256,-0.00634766
9.26,-0.0149536
9.264,-0.0276489
9.268,-0.0401611
9.272,-0.0491333
9.276,-0.0518799
9.28,-0.0496826
9.284,-0.0465698
9.288,-0.0457153
9.292,-0.046875
9.296,-0.050354
9.3,-0.0536499
9.304,-0.055603
9.308,-0.055481
9.312,-0.0543213
9.316,-0.0536499
9.32,-0.053894
9.324,-0.0544434
9.328,-0.053772
9.332,-0.0519409
9.336,-0.0501709
9.34,-0.050293
9.344,-0.0516968
9.348,-0.0524902
9.352,-0.0480347
9.356,-0.0319824
9.36,0.003479
9.364,0.0612793
9.368,0.140137
9.372,0.235962
9.376,0.336426
9.38,0.416443
9.384,0.441956
9.388,0.393677
9.392,0.270935
9.396,0.110779
9.4,-0.0341797
9.404,-0.12793
9.408,-0.158691
9.412,-0.141235
9.416,-0.101318
9.42,-0.0601807
9.424,-0.0290527
9.428,-0.0115356
9.432,-0.00561523
9.436,-0.00762939
9.44,-0.0115967
9.444,-0.0146484
9.448,-0.0153809
9.452,-0.0154419
9.456,-0.0150757
9.46,-0.0146484
9.464,-0.0145874
9.468,-0.0146484
9.472,-0.0142212
9.476,-0.0124512
9.48,-0.00921631
9.484,-0.00512695
9.488,-0.000915527
9.492,0.00195312
9.496,0.00311279
9.5,0.00335693
9.504,0.00305176
9.508,0.00360107
9.512,0.00543213
9.516,0.00842285
9.52,0.0119629
9.524,0.0152588
9.528,0.0166016
9.532,0.0187378
9.536,0.0205688
9.54,0.0227051
9.544,0.026062
9.548,0.0292969
9.552,0.0320435
9.556,0.03479
9.56,0.0387573
9.564,0.043335
9.568,0.0477905
9.572,0.0522461
9.576,0.0566406
9.58,0.0610352
9.584,0.0656128
9.588,0.0713501
9.592,0.0772095
9.596,0.0848389
9.6,0.0933228
9.604,0.101685
9.608,0.110168
9.612,0.118347
9.616,0.125854
9.62,0.13385
9.624,0.142822
9.628,0.152344
9.632,0.162354
9.636,0.172058
9.64,0.180786
9.644,0.188293
9.648,0.194153
9.652,0.197876
9.656,0.200745
9.66,0.202576
9.664,0.202393
9.668,0.199097
9.672,0.193237
9.676,0.184326
9.68,0.173462
9.684,0.160339
9.688,0.145142
9.692,0.127319
9.696,0.108337
9.7,0.0880127
9.704,0.0672607
9.708,0.048584
9.712,0.0328369
9.716,0.0189209
9.72,0.00714111
9.724,-0.00317383
9.728,-0.0114136
9.732,-0.0166016
9.736,-0.0187988
9.74,-0.0197144
9.744,-0.0203857
9.748,-0.0219116
9.752,-0.0247192
9.756,-0.02771
9.76,-0.0297241
9.764,-0.0302734
9.768,-0.02948
9.772,-0.02771
9.776,-0.0263672
9.78,-0.0253296
9.784,-0.0258179
9.788,-0.0264282
9.792,-0.0266113
9.796,-0.026123
9.8,-0.0250854
9.804,-0.0244141
9.808,-0.0234375
9.812,-0.0221558
9.816,-0.0204468
9.82,-0.0187988
9.824,-0.0181274
9.828,-0.0189209
9.832,-0.0197754
9.836,-0.0199585
9.84,-0.0200195
9.844,-0.0201416
9.848,-0.0189209
9.852,-0.0161743
9.856,-0.0136719
9.86,-0.010376
9.864,-0.00933838
9.868,-0.0107422
9.872,-0.0130615
9.876,-0.0144043
9.88,-0.0139771
9.884,-0.0129395
9.888,-0.0123901
9.892,-0.0115967
9.896,-0.0115356
9.9,-0.0113525
9.904,-0.0098877
9.908,-0.00836182
9.912,-0.00622559
9.916,-0.00488281
9.92,-0.00561523
9.924,-0.00756836
9.928,-0.00927734
9.932,-0.0102539
9.936,-0.00970459
9.94,-0.0078125
9.944,-0.00512695
9.948,-0.003479
9.952,-0.00311279
9.956,-0.0045166
9.96,-0.00640869
9.964,-0.00769043
9.968,-0.00817871
9.972,-0.00775146
9.976,-0.00738525
9.98,-0.00744629
9.984,-0.00860596
9.988,-0.00921631
9.992,-0.00830078
9.996,-0.00701904
10,-0.00512695
10.004,-0.00463867
10.008,-0.00506592
10.012,-0.00585938
10.016,-0.00622559
10.02,-0.00738525
10.024,-0.00854492
10.028,-0.00909424
10.032,-0.00933838
10.036,-0.00878906
10.04,-0.00805664
10.044,-0.00708008
10.048,-0.00683594
10.052,-0.00726318
10.056,-0.00842285
10.06,-0.00970459
10.064,-0.0109863
10.068,-0.012146
10.072,-0.0127563
10.076,-0.0131226
10.08,-0.0133667
10.084,-0.0136719
10.088,-0.0142822
10.092,-0.0148926
10.096,-0.015625
10.1,-0.0160522
10.104,-0.0175171
10.108,-0.0184326
10.112,-0.019104
10.116,-0.0180054
10.12,-0.0169067
10.124,-0.0159912
10.128,-0.0162964
10.132,-0.0175171
10.136,-0.019104
10.14,-0.0201416
10.144,-0.0197144
10.148,-0.0186157
10.152,-0.0180664
10.156,-0.0172119
10.16,-0.0166016
10.164,-0.0164185
10.168,-0.0164185
10.172,-0.0172729
10.176,-0.0183716
10.18,-0.0184326
10.184,-0.0180664
10.188,-0.0166016
10.192,-0.0155029
10.196,-0.0142212
10.2,-0.0134277
10.204,-0.013855
10.208,-0.0143433
10.212,-0.0150146
10.216,-0.0149536
10.22,-0.0145874
10.224,-0.0141602
10.228,-0.0139771
10.232,-0.0145264
10.236,-0.0145264
10.24,-0.0144653
10.244,-0.0139771
10.248,-0.0127563
10.252,-0.0134888
10.256,-0.013855
10.26,-0.0142212
10.264,-0.0133667
10.268,-0.0119019
10.272,-0.0115356
10.276,-0.0113525
10.28,-0.0115967
10.284,-0.0119629
10.288,-0.0118408
10.292,-0.0113525
10.296,-0.0101318
10.3,-0.00946045
10.304,-0.00866699
10.308,-0.00897217
10.312,-0.00970459
10.316,-0.00994873
10.32,-0.0100708
10.324,-0.00976562
10.328,-0.00836182
10.332,-0.00701904
10.336,-0.00610352
10.34,-0.00585938
10.344,-0.00653076
10.348,-0.00817871
10.352,-0.00933838
10.356,-0.00952148
10.36,-0.0088501
10.364,-0.00793457
10.368,-0.00817871
10.372,-0.00854492
10.376,-0.00848389
